gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,gene_name,start_position,end_position,strand,transcript_biotype,transcript_length,description,sig
GSBRNA2T00002171001,149.30882139035,1.6148769633643,0.326397118692045,4.94758339116326,7.5140516048898e-07,1.25163744906246e-05,LK032079,BnaC04g03720D,25587,28539,-1,protein_coding,1701,BnaC04g03720D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYF4],yes
GSBRNA2T00002182001,95.2506596981948,1.76127833668517,0.472530428831595,3.72733316040664,0.0001935165800422,0.001732871090135,LK032079,BnaC04g03690D,55371,57717,-1,protein_coding,1876,BnaC04g03690D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FTH8],yes
GSBRNA2T00002185001,33.134615178595,3.73476043593418,0.849620582290025,4.39579797592437,1.10366547189126e-05,0.0001407242686452,LK032079,BnaC04g03660D,63846,64592,-1,protein_coding,552,BnaC04g03660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZP9],yes
GSBRNA2T00002220001,69.6946298012669,-1.85271238897217,0.498457271088897,-3.71689309481804,0.0002016877336493,0.0017968088308572,LK032079,BnaC04g03390D,275425,277915,-1,protein_coding,1507,BnaC04g03390D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FTM0],yes
GSBRNA2T00002269001,2500.35629293982,3.58623374826367,0.161052913662723,22.2674254485949,7.64704452096077e-110,1.94359195305869e-106,LK032079,BnaC04g02990D,567015,567640,-1,protein_coding,527,BnaC04g02990D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FTS2],yes
GSBRNA2T00002272001,104.23950697685,3.18437216290754,0.41147494647139,7.73892114262404,1.0026394119491e-14,5.25881354165803e-13,LK032079,BnaC04g02960D,590614,592426,1,protein_coding,1124,BnaC04g02960D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZV7],yes
GSBRNA2T00002275001,241.472623155356,1.17056004080018,0.242363921899674,4.82976192011256,1.36696395654656e-06,2.15183056478409e-05,LK032079,BnaC04g02930D,598600,599598,1,protein_coding,582,BnaC04g02930D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FY31],yes
GSBRNA2T00002279001,68.1564768760077,2.36166749252763,0.55553803742809,4.25113553603129,2.12689401948694e-05,0.0002520171101295,LK032079,BnaC04g02910D,625013,628635,-1,protein_coding,2161,BnaC04g02910D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZW4],yes
GSBRNA2T00002304001,225.07204971788,1.10746422784538,0.251575277072285,4.40211868484665,1.07198885293165e-05,0.0001372591268681,LK032079,BnaC04g02740D,725452,726719,1,protein_coding,967,BnaC04g02740D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FTU8],yes
GSBRNA2T00002305001,126.134909338647,1.60993262700946,0.437600883961103,3.6789976574923,0.0002341524185249,0.0020395635267176,LK032079,BnaC04g02730D,727507,729309,-1,protein_coding,1149,BnaC04g02730D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FY52],yes
GSBRNA2T00002315001,88.7923125612087,4.51220723554237,1.03830415454401,4.34574706823165,1.38802438429554e-05,0.0001726863133135,LK032080,BnaC03g30230D,46254,48641,-1,protein_coding,1953,Cytochrome b6-f complex iron-sulfur subunit [Source:UniProtKB/TrEMBL;Acc:A0A078FY57],yes
GSBRNA2T00002348001,11.8368744752179,6.90376567621352,1.79754222487711,3.84066954348485,0.0001226991950443,0.0011670868857804,LK032080,BnaC03g30460D,272820,275720,1,protein_coding,2006,BnaC03g30460D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FXU1],yes
GSBRNA2T00002356001,443.203373758212,-1.03252382672715,0.257492536381408,-4.00991749600747,6.07399674692323e-05,0.0006346483856895,LK032080,BnaC03g30530D,313850,317776,-1,protein_coding,2310,BnaC03g30530D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FY89],yes
GSBRNA2T00002365001,38.2470608264203,-3.93361549365221,0.841202154004996,-4.67618333467659,2.92263341448771e-06,4.27012492575655e-05,LK032080,BnaC03g30580D,355115,356357,-1,protein_coding,628,BnaC03g30580D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FY95],yes
GSBRNA2T00002367001,52.7053845906795,-2.01218206851863,0.58316159293525,-3.45047083500585,0.0005596096289722,0.0043120212848761,LK032080,BnaC03g30600D,364235,365754,-1,protein_coding,1180,BnaC03g30600D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G033],yes
GSBRNA2T00002376001,62.4872084168725,1.23555880610022,0.466197130927136,2.6502925997057,0.0080422087496037,0.0389616941876799,LK032080,BnaC03g30670D,425618,428868,1,protein_coding,1867,BnaC03g30670D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FTZ9],yes
GSBRNA2T00002403001,293.71759412669,2.84660731611055,0.267045055767137,10.6596518251691,1.57184779886108e-26,2.2402136421198e-24,LK032080,BnaC03g30870D,540241,541603,1,protein_coding,902,BnaC03g30870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FU46],yes
GSBRNA2T00002481001,114.979182114149,-2.88805016279926,0.471946174601353,-6.11944818757937,9.38999551716687e-10,2.64075766045026e-08,LK032081,BnaC07g04270D,339584,341275,-1,protein_coding,1215,BnaC07g04270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0C5],yes
GSBRNA2T00002503001,128.07170537072,1.6645500178486,0.38354046677857,4.33995930554466,1.42509104552833e-05,0.0001767570733757,LK032081,BnaC07g04170D,509094,512203,-1,protein_coding,1814,BnaC07g04170D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0D2],yes
GSBRNA2T00002506001,58.6935530696499,3.29442234951737,0.699888428841044,4.70706788933867,2.51305233982855e-06,3.73613647763104e-05,LK032081,BnaC07g04160D,539010,543632,-1,protein_coding,2961,Aconitate hydratase [Source:UniProtKB/TrEMBL;Acc:A0A078FY71],yes
GSBRNA2T00002575001,59.2701637214026,-2.0454330270471,0.589710349491873,-3.46853845927846,0.0005232976195395,0.0040673587530953,LK032082,BnaA01g23450D,259530,259916,1,protein_coding,291,BnaA01g23450D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYA1],yes
GSBRNA2T00002579001,85.1973439299949,1.6489077906871,0.483524207904403,3.41018663333006,0.0006491843874784,0.0048840155959297,LK032082,BnaA01g23480D,267830,269605,-1,protein_coding,1776,BnaA01g23480D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZ87],yes
GSBRNA2T00002591001,7.39803616925499,6.22559612863013,2.18543740018478,2.84867282316289,0.0043902002027018,0.0239897717606926,LK032082,BnaA01g23580D,341027,341806,-1,protein_coding,591,BnaA01g23580D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZ96],yes
GSBRNA2T00002670001,139.575767366665,-2.12081693071497,0.301392053251791,-7.03673805540979,1.96792304435653e-12,7.881511881458929e-11,LK032083,BnaC05g01700D,75472,76851,1,protein_coding,911,BnaC05g01700D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZE8],yes
GSBRNA2T00002671001,67.7842408915051,1.23392018462385,0.475527073311746,2.59484738908843,0.0094632927449778,0.0443853079196548,LK032083,BnaC05g01710D,76981,79600,-1,protein_coding,2175,BnaC05g01710D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0L1],yes
GSBRNA2T00002686001,223.023026497976,1.60909087158705,0.279702109312845,5.75287356802623,8.773910455957851e-09,2.08736257372454e-07,LK032083,BnaC05g01850D,115071,118491,1,protein_coding,1584,BnaC05g01850D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZG5],yes
GSBRNA2T00002692001,152.131698270208,-1.34292644291091,0.386365103965256,-3.47579641413907,0.0005093387805318,0.003976597500789,LK032083,BnaC05g01910D,133843,135513,1,protein_coding,1554,BnaC05g01910D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0M7],yes
GSBRNA2T00002707001,53.0021326601018,4.32141338917548,0.686941209560248,6.29080528149108,3.15823290502901e-10,9.4714380026482e-09,LK032083,BnaC05g02040D,189260,192873,1,protein_coding,2225,BnaC05g02040D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYT5],yes
GSBRNA2T00002721001,833.258410792519,3.46915327634537,0.437900408623591,7.92224261048217,2.33264603072873e-15,1.31021247908307e-13,LK032083,BnaC05g02160D,237634,240215,1,protein_coding,1625,BnaC05g02160D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0Q2],yes
GSBRNA2T00002745001,8.83701278145409,6.4821927976637,2.02494280852632,3.20117327282997,0.0013686919941178,0.0091655333131184,LK032083,BnaC05g02390D,370771,374530,-1,protein_coding,1814,BnaC05g02390D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYV9],yes
GSBRNA2T00002760001,2816.51267531611,1.22228956203512,0.122684670473091,9.96285483199964,2.21606076227691e-23,2.4894565458219002e-21,LK032083,BnaC05g02530D,436646,439093,-1,protein_coding,1573,Malate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A078FUV8],yes
GSBRNA2T00002816001,390.902483758236,1.83559309608384,0.195461815685745,9.39105722334552,5.94009842900158e-21,5.61767541194833e-19,LK032083,BnaC05g03040D,663466,665002,-1,protein_coding,1230,BnaC05g03040D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZ06],yes
GSBRNA2T00002824001,40.4128604671038,8.67298829140197,1.37443632040431,6.31021471322199,2.7864861290290803e-10,8.42283782877327e-09,LK032083,BnaC05g03100D,687634,687867,-1,protein_coding,234,BnaC05g03100D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZV3],yes
GSBRNA2T00002825001,34.986421472486,2.67277424126773,0.882518154177556,3.02857706509003,0.0024570839948602,0.0149133996619383,LK032083,BnaC05g03110D,690849,691907,-1,protein_coding,499,BnaC05g03110D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G0Y6],yes
GSBRNA2T00002849001,14.6411578952183,7.21350580111817,1.72787837226309,4.17477637136594,2.98278912417297e-05,0.0003380905521717,LK032084,BnaC09g30490D,67654,69737,1,protein_coding,1485,BnaC09g30490D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYP9],yes
GSBRNA2T00002888001,13.49351172171,-4.9551329756758,1.44172049678412,-3.43695812519045,0.0005882865467762,0.0044974171032463,LK032084,BnaC09g30660D,326986,327421,1,protein_coding,321,BnaC09g30660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FZ38],yes
GSBRNA2T00002892001,63.8712884572023,1.59184141305101,0.493151397794011,3.22789597712125,0.0012470431303948,0.008487099809617,LK032084,BnaC09g30680D,339047,340961,1,protein_coding,1164,BnaC09g30680D protein [Source:UniProtKB/TrEMBL;Acc:A0A078G122],yes
GSBRNA2T00002921001,32.1507270635902,2.21012250733828,0.684943401459539,3.22672282502284,0.0012521669271018,0.0085151538892181,LK032084,BnaC09g30840D,511966,514341,1,protein_coding,1056,BnaC09g30840D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FYT6],yes
GSBRNA2T00002923001,25.7371272374946,-3.81316114460298,0.965949569449724,-3.94757787073215,7.89458439857674e-05,0.0007949187086972,LK032084,BnaC09g30850D,519760,521949,1,protein_coding,2124,BnaC09g30850D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FV55],yes
GSBRNA2T00002930001,80.7138592889953,1.92924431927842,0.477014139391436,4.04441747102026,5.24533810273868e-05,0.0005577137509655,LK032084,BnaC09g30900D,605908,608851,1,protein_coding,2201,BnaC09g30900D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FV63],yes
GSBRNA2T00002951001,81.1896339841973,-1.60808182877403,0.387800114817594,-4.14667703110508,3.37335373970484e-05,0.0003775618436114,LK032975,BnaA06g39780D,14093,16604,1,protein_coding,2153,BnaA06g39780D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IP69],yes
GSBRNA2T00002952001,1112.21994055881,-4.11437123307574,0.394525824893625,-10.4286487055317,1.8347897194060702e-25,2.40688899126991e-23,LK032975,BnaA06g39790D,17820,19666,1,protein_coding,327,BnaA06g39790D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IJE0],yes
GSBRNA2T00002998001,271.714558883429,1.43584222563914,0.274511824605507,5.2305296054279,1.69025103766882e-07,3.19206263302663e-06,LK032977,BnaA03g07000D,60912,62438,1,protein_coding,1014,BnaA03g07000D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQ52],yes
GSBRNA2T00003005001,8081.08389524258,4.02104209759825,0.275705791555776,14.5845398274297,3.52289403899303e-48,1.59180009988545e-45,LK032977,BnaA03g06940D,84406,84966,1,protein_coding,561,BnaA03g06940D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IPA5],yes
GSBRNA2T00003100001,5592.47510469451,-1.29969798046613,0.102609403482349,-12.6664607370971,9.07158539962408e-37,2.30565682413196e-34,LK032982,BnaA06g23500D,74763,76915,-1,protein_coding,1544,BnaA06g23500D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IMT4],yes
GSBRNA2T00003111001,332.759332066061,-1.44432881532254,0.219638814180728,-6.57592703143121,4.8350963731545596e-11,1.60903460810723e-09,LK032983,BnaCnng20480D,29937,32435,1,protein_coding,2345,BnaCnng20480D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQC3],yes
GSBRNA2T00003126001,8.23119450958397,6.377856563161,2.22547940792144,2.86583490301436,0.0041591108803618,0.0229677353423132,LK032984,BnaCnng20540D,43000,43861,1,protein_coding,348,BnaC09g00620D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IPG0],yes
GSBRNA2T00003160001,208.379995452793,3.50054575696837,0.368318542782114,9.50412577799318,2.01735320818094e-21,1.98798914936719e-19,LK042002,BnaAnng33580D,643,1734,-1,protein_coding,825,BnaAnng33580D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JY63],yes
GSBRNA2T00003166001,24.3352196310752,5.46529609134564,1.22940920101077,4.44546542099433,8.77017874270607e-06,0.0001144504159472,LK042008,BnaUnng03830D,2625,3185,-1,protein_coding,345,BnaUnng03830D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JS43],yes
GSBRNA2T00003203001,180.50622254499,-1.98017068624952,0.332586549874279,-5.95385077056798,2.6190563386900702e-09,6.80988139828454e-08,LK042074,BnaCnng68320D,3,3171,1,protein_coding,2930,BnaCnng68320D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JUG5],yes
GSBRNA2T00003265001,75.9247231593623,-2.778043231889,0.414251971086762,-6.70616780555322,1.99801950152982e-11,6.99639446462789e-10,LK032988,BnaA04g28520D,29058,30269,-1,protein_coding,1137,BnaA04g28520D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQJ1],yes
GSBRNA2T00003270001,71.1102872179377,-1.11376376429606,0.429628116812582,-2.59239030387278,0.0095311571575765,0.0446296964347132,LK032988,BnaA04g28570D,39483,39941,1,protein_coding,459,BnaA04g28570D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQJ7],yes
GSBRNA2T00003273001,217.497348894791,1.51173233513192,0.237942408451451,6.35335392698762,2.1067023740879e-10,6.4576250310044e-09,LK032988,BnaA04g28600D,51580,54454,1,protein_coding,907,BnaA04g28600D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IN09],yes
GSBRNA2T00003279001,8.79403063416737,6.47263171539741,2.38120911439719,2.71821222095228,0.0065635724513008,0.0331845301248986,LK032988,BnaA04g28660D,71246,73187,-1,protein_coding,926,BnaA04g28660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IN66],yes
GSBRNA2T00003296001,31.0965562692839,-2.13650570531646,0.817256598277181,-2.61424099826214,0.0089425933388023,0.042420814299215,LK032989,BnaCnng20870D,79558,81207,1,protein_coding,849,BnaCnng20870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IN23],yes
GSBRNA2T00003325001,9.69038946012103,6.6125929645193,2.32337833445485,2.84611114189066,0.0044256745246219,0.0241509675661863,LK032991,BnaC08g46310D,86396,88671,1,protein_coding,684,BnaC08g46310D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IPN8],yes
GSBRNA2T00003330001,122.71372515874,-1.34762821212218,0.360197854111005,-3.74135547100421,0.0001830304239318,0.0016537069265459,LK032992,BnaA06g01300D,15470,18876,-1,protein_coding,2511,BnaA06g01300D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IPP2],yes
GSBRNA2T00003350001,80.4814467739555,-1.41070163466437,0.550867074683268,-2.56087484530725,0.0104408961455181,0.0479437085200587,LK032993,BnaA04g26930D,10587,11979,-1,protein_coding,1104,Hexosyltransferase [Source:UniProtKB/TrEMBL;Acc:B6ZBV9],yes
GSBRNA2T00003358001,33.5728157720736,4.71416733029062,0.978253777265035,4.81896154131938,1.44307364861443e-06,2.25592130937548e-05,LK032993,BnaA04g26990D,41725,42497,1,protein_coding,773,BnaA04g26990D protein [Source:UniProtKB/TrEMBL;Acc:A0A078INA3],yes
GSBRNA2T00003370001,232.928710503738,2.54408519550941,0.353186966110217,7.20322503270261,5.88048015978174e-13,2.5119286363202096e-11,LK032993,BnaA04g27070D,76001,78397,1,protein_coding,1692,Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A078IK58],yes
GSBRNA2T00003444001,74.708245111377,-1.70724324058494,0.457595277499975,-3.73090222852012,0.0001907952631465,0.0017127982593303,LK042148,BnaAnng33730D,2,2562,-1,protein_coding,1583,BnaAnng33730D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JUI5],yes
GSBRNA2T00003455001,203.544646345183,1.04338650026051,0.257162250975532,4.05730816363006,4.96415626596465e-05,0.0005312431018729,LK042163,BnaAnng33740D,1522,3141,1,protein_coding,1620,BnaAnng33740D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JYB1],yes
GSBRNA2T00003541001,163.266782308699,2.3775656529035,0.343493206950766,6.92172539308554,4.4617552389055194e-12,1.68835364651363e-10,LK032999,BnaC02g47680D,70284,71208,-1,protein_coding,643,BnaC02g47680D protein [Source:UniProtKB/TrEMBL;Acc:T1STH7],yes
GSBRNA2T00003552001,118.562572168011,1.06971560214297,0.387039972747129,2.76383752962349,0.005712597558678,0.0296690283935122,LK033000,BnaC03g77370D,61415,66076,1,protein_coding,2095,Protein arginine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A078INC5],yes
GSBRNA2T00003553001,390.334001918423,-1.16334023123198,0.201549002078697,-5.77199697956202,7.833752081728281e-09,1.87466082084482e-07,LK033000,BnaC03g77380D,66321,68800,-1,protein_coding,1645,BnaC03g77380D protein [Source:UniProtKB/TrEMBL;Acc:A0A078INH7],yes
GSBRNA2T00003614001,6.899526901262,6.12606751930412,2.21713541686812,2.76305518945599,0.0057263083137738,0.0297351733065372,LK033003,BnaC04g02360D,50875,55092,1,protein_coding,1425,BnaC04g02360D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IKH1],yes
GSBRNA2T00003630001,958.245022132421,-1.85073551173003,0.15165302727774,-12.2037492093089,2.96834886545e-34,6.56037363926032e-32,LK033004,BnaA05g33280D,25803,29790,1,protein_coding,2490,BnaA05g33280D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IR40],yes
GSBRNA2T00003632001,17.9425140904589,7.50309577281423,1.58743963815309,4.72653926012817,2.28378652793503e-06,3.43632694665783e-05,LK033004,BnaA05g33300D,32626,32790,1,protein_coding,165,BnaA05g33300D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IKI1],yes
GSBRNA2T00003644001,10.3556798592732,-4.4927808441299,1.72647684575827,-2.60228270953537,0.0092605478125977,0.043596832293019,LK033004,BnaA05g33400D,61255,62850,1,protein_coding,1542,BnaA05g33400D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IKI9],yes
GSBRNA2T00003669001,230.862645842869,-1.03635462215247,0.319046067904383,-3.24829147389167,0.0011610027297116,0.0079923265443718,LK042200,BnaCnng68480D,795,2659,-1,protein_coding,929,BnaCnng68480D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JS81],yes
GSBRNA2T00003714001,23321.0673991635,-1.17170849508449,0.093936708680176,-12.4733824672714,1.04302760664831e-35,2.42838324343283e-33,LK042264,BnaA03g58450D,64,3268,-1,protein_coding,2391,BnaA03g58450D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JVK1],yes
GSBRNA2T00003725001,56.3189362541041,2.21665217548589,0.550964987207319,4.0232178576745,5.74083472412919e-05,0.0006047058838493,LK033005,BnaC03g72930D,15848,17501,1,protein_coding,1267,BnaC03g72930D protein [Source:UniProtKB/TrEMBL;Acc:A0A078INP2],yes
GSBRNA2T00003755001,95.2577822163942,-1.45658203150621,0.415408568888833,-3.50638417354363,0.0004542390846913,0.0036040751726177,LK033006,BnaCnng20980D,69132,72643,-1,protein_coding,1675,BnaCnng20980D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQB9],yes
GSBRNA2T00003796001,81.5073714670092,1.87687093215044,0.557706497246456,3.36533811497095,0.0007644991356276,0.0056205475200858,LK033009,BnaA07g36760D,48578,49834,-1,protein_coding,1257,BnaA07g36760D protein [Source:UniProtKB/TrEMBL;Acc:A0A078INR5],yes
GSBRNA2T00003853001,8.1374023168186,6.36238653605279,2.10801116077872,3.01819395192502,0.0025428610270667,0.0153697958571188,LK033013,BnaCnng21100D,8557,8984,1,protein_coding,177,BnaCnng21100D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IR96],yes
GSBRNA2T00003904001,36.5571358528494,2.58289516175482,0.679234082262073,3.80265836065371,0.0001431517028772,0.0013356864837135,LK042297,BnaAnng33870D,529,2122,1,protein_coding,1264,BnaAnng33870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JXW2],yes
GSBRNA2T00004049001,85.138488294066,2.73835222302066,0.451217917034245,6.06880205692903,1.2886785788892e-09,3.53491390995567e-08,LK033020,BnaA03g58930D,27555,30709,-1,protein_coding,2592,Long-chain-alcohol oxidase [Source:UniProtKB/TrEMBL;Acc:A0A078IRI0],yes
GSBRNA2T00004050001,172.167809187806,-1.1466613712732,0.251216368822213,-4.56443732806559,5.00835785602858e-06,6.95277243650176e-05,LK033020,BnaA03g58940D,31955,35197,-1,protein_coding,1984,BnaA03g58940D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IQM1],yes
GSBRNA2T00004063001,43.061262866239,4.69023141254886,0.769976868997409,6.09139261372362,1.11932658844204e-09,3.10494782029905e-08,LK033021,BnaA09g51990D,16524,17443,-1,protein_coding,920,BnaA09g51990D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IP57],yes
