external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	lfc_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaA02g15760D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.16	LFC PE-SAHA :  2.04	5.86155814760272	7.17613272159535	5.91260054136137	8.42986203042086	8.04846495914956	8.38897647242231	5.93492705733305	6.09262600220768	5.96420631594874	7.15562855443013	7.71094144714268
BnaA02g15810D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.75	LFC PE-SAHA :  2.47	7.42034378242051	7.82252519975194	8.26631101170012	10.0020673938202	10.2878315452853	10.5005683368243	5.58788101000325	4.84282813875756	5.69035716010654	6.32595535879453	6.66470165165271
BnaA02g16050D	NA	NA	NA	NA	BnaA02g16050D protein	A0A078IIR9	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR AIL1	NA	NA	LFC HeatStress-SAHA :  6.29	LFC PE-SAHA :  3.28	6.3437613198929	4.87761145319652	5.47291579616784	7.82388318396316	8.64521819857139	8.97221801706303	3.04479714941578	3.83089400393818	3.04479714941578	5.68190105175893	5.34362750664067
BnaA02g16430D	NA	NA	NA	NA	BnaA02g16430D protein	A0A078J005	MYB PROTEIN-RELATED	TRANSCRIPTION FACTOR MYB54	NA	NA	LFC HeatStress-SAHA :  3.06	LFC PE-SAHA :  6.16	3.04479714941578	3.04479714941578	3.04479714941578	5.57099808092287	4.74012500826486	4.50574110114567	3.04479714941578	4.56517423546854	3.55830633970976	4.4931433673647	5.27356798700121
BnaA02g18210D	NA	NA	NA	NA	BnaA02g18210D protein	A0A078HNC6	REPLICATION FACTOR A 1, RFA1	REP_FAC-A_C DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  6.14	LFC PE-SAHA :  6.16	3.04479714941578	3.04479714941578	3.04479714941578	5.1987678547941	5.13734311374534	4.66274222845158	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.04479714941578
BnaA02g19730D	NA	NA	NA	NA	BnaA02g19730D protein	A0A078HIE7	VQ MOTIF-CONTAINING PROTEIN 11-LIKE	VQ DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.49	LFC PE-SAHA :  2.12	5.33022359834659	4.43668789675166	4.73109565872812	5.89514537497588	6.98820407705817	5.9413412622519	4.22680547266799	4.14356104383958	3.40885606564875	4.95896928886949	4.80070380288271
BnaA02g20530D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -4.57	LFC PE-SAHA :  -4.12	5.37938549815169	5.41134419540304	5.87795192863371	3.04479714941578	3.04479714941578	4.21723010930665	6.30373591287445	5.54498728122931	6.02498739711577	4.66965562627704	4.85184798852204
BnaA02g21310D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.39	LFC PE-SAHA :  6.17	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	4.47827035429759	5.56384342149705	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	3.86821440066085
BnaA02g21560D	NA	NA	NA	NA	BnaA02g21560D protein	A0A078IC62	YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING	YTH DOMAIN-CONTAINING PROTEIN 1	NA	NA	LFC HeatStress-SAHA :  -1.22	LFC PE-SAHA :  -1.39	7.48655643052599	7.41754887061815	7.15183159340122	6.77324333066458	5.62954001756049	5.88516735668605	7.79939905320177	8.07085674564542	8.00937597213957	7.56366632226568	7.36034250701436
BnaA02g21650D	NA	NA	NA	NA	BnaA02g21650D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.78	LFC PE-SAHA :  6.57	3.04479714941578	3.04479714941578	3.04479714941578	5.79534310209058	4.74012500826486	5.09081496952679	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.72009537967074
BnaA02g21720D	NA	NA	NA	NA	Eukaryotic translation initiation factor 3 subunit A	A0A078GJ36	EUKARYOTIC TRANSLATION INITIATION FACTOR 3, THETA SUBUNIT	EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT A	NA	NA	LFC HeatStress-SAHA :  -1.77	LFC PE-SAHA :  -1.49	7.38605632780274	7.80476862091476	7.00149563968372	6.46691492915926	5.71512875245955	6.23786944320923	8.61936545718438	8.41262663798748	8.7375072792748	7.55376591834934	7.76697931043616
BnaA02g24210D	NA	NA	NA	NA	BnaA02g24210D protein	A0A078ICZ2	WUSCHEL-RELATED HOMEOBOX 9	WUSCHEL-RELATED HOMEOBOX 8	NA	NA	LFC HeatStress-SAHA :  3.02	LFC PE-SAHA :  3.05	4.60989424068168	5.79108017597354	4.33140882128733	7.50027325949442	7.77815210810652	6.99606280617921	4.11912426795634	4.37557827947518	4.44883190271105	5.75445608747569	5.82614864839722
BnaA02g26190D	NA	NA	NA	NA	BnaA02g26190D protein	A0A078F7N8	SERINE/THREONINE-PROTEIN KINASE RIO	PROTEIN INDETERMINATE-DOMAIN 5, CHLOROPLASTIC	NA	NA	LFC HeatStress-SAHA :  1.8	LFC PE-SAHA :  4.44	3.04479714941578	5.2565725152432	5.72997138472651	8.76753446868036	8.65931198371429	9.10486854747836	4.7719892204417	4.78649099540572	3.92519896654318	5.19364827934413	5.23709135901076
BnaA02g27300D	NA	NA	NA	NA	Sulfotransferase	A0A078II91	SULFOTRANSFERASE  SULT	SULFOTRANSFERASE	NA	NA	LFC HeatStress-SAHA :  3.02	LFC PE-SAHA :  3.56	4.77595963460546	5.63519892633828	5.09329258127287	8.03168279744041	8.11136234458421	8.27555043408234	3.41026001838346	3.65666953670018	3.92519896654318	4.66965562627704	4.36157273551113
BnaA02g27540D	NA	NA	NA	NA	BnaA02g27540D protein	A0A078IB06	EXPRESSED PROTEIN	TRANSMEMBRANE PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.79	LFC PE-SAHA :  3.73	3.04479714941578	3.04479714941578	4.54902082361061	5.98825062063713	5.09402043261368	6.30315857791816	5.80076994909919	5.47933726295571	5.34760808985034	3.04479714941578	4.63270133837249
BnaA02g28910D	NA	NA	NA	NA	Pectate lyase	A0A078H9I0	PECTATE LYASE 18-RELATED	PECTATE LYASE	NA	NA	LFC HeatStress-SAHA :  4.43	LFC PE-SAHA :  3.04	3.04479714941578	4.5394543368795	4.33140882128733	6.01795265526227	6.01257239684842	5.76548973286807	3.41026001838346	3.54562306975176	3.40885606564875	4.28261033607098	4.4359122367819
BnaA02g30100D	NA	NA	NA	NA	BnaA02g30100D protein	A0A078IH73	RECEPTOR-LIKE PROTEIN 55	OS05G0414700 PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.19	LFC PE-SAHA :  1.39	8.05030811769046	8.05053572609184	8.06937066404966	9.4066347074761	9.52428805588525	9.23739038498572	6.41703209021367	5.80660221115434	5.96420631594874	6.84985912558179	7.01368124746721
BnaA02g30200D	106425185	NA	NA	NA	BnaA02g30200D protein	A0A078IH81	BNAUNNG04460D PROTEIN-RELATED	BNAA02G30200D PROTEIN	uncharacterized protein At5g48480	BNAA02G30200D	LFC HeatStress-SAHA :  -1.44	LFC PE-SAHA :  -3.29	8.77401633654938	8.56445902012371	8.78514143044971	5.02662801530067	6.14042845595419	6.02156797264957	8.61545226178352	8.33391975871789	8.14760960639208	8.98608773610097	8.2630984996489
BnaA02g30320D	NA	NA	NA	NA	BnaA02g30320D protein	A0A078IM49	HYDROXYMETHYLGLUTARYL-COA SYNTHASE	BNAA02G30320D PROTEIN	NA	NA	LFC HeatStress-SAHA :  3.45	LFC PE-SAHA :  5.19	3.04479714941578	4.04733681586305	3.04479714941578	5.92687782640343	5.53822099559702	6.51964970094462	3.04479714941578	3.54562306975176	3.55830633970976	4.28261033607098	3.72009537967074
BnaA02g30680D	106403053	NA	NA	NA	BnaA02g30680D protein	A0A078H8U7	PROLINE-RICH FAMILY PROTEIN	BNAA02G30680D PROTEIN	proline-rich antigen homolog	LOC106403053	LFC HeatStress-SAHA :  1.53	LFC PE-SAHA :  1.14	6.6454097530394	6.54230150895885	7.44741331622656	7.53104948176501	8.28508251510711	8.03689996951806	5.48538094144548	4.92275299616274	4.8835206238382	6.17758970174361	6.04682265068933
BnaA02g30820D	106403002	GO:0006085	ATP-citrate synthase beta chain protein 2	acetyl-CoA biosynthetic process	BnaA02g30820D protein	A0A078H5Q9	ATP-CITRATE SYNTHASE	ATP CITRATE SYNTHASE	ATP-citrate synthase beta chain protein 2	LOC106403002	LFC HeatStress-SAHA :  1.43	LFC PE-SAHA :  1.05	7.93661371698716	6.83385629868877	7.00149563968372	8.93388011048736	8.0591404983838	7.6955667901354	6.81758152688409	6.54885638973987	6.46119299036626	7.68652623212678	7.83845455597812
BnaA02g30820D	106403002	GO:0006633	ATP-citrate synthase beta chain protein 2	fatty acid biosynthetic process	BnaA02g30820D protein	A0A078H5Q9	ATP-CITRATE SYNTHASE	ATP CITRATE SYNTHASE	ATP-citrate synthase beta chain protein 2	LOC106403002	LFC HeatStress-SAHA :  1.43	LFC PE-SAHA :  1.05	7.93661371698716	6.83385629868877	7.00149563968372	8.93388011048736	8.0591404983838	7.6955667901354	6.81758152688409	6.54885638973987	6.46119299036626	7.68652623212678	7.83845455597812
BnaA02g30830D	NA	NA	NA	NA	BnaA02g30830D protein	A0A078H8T1	WD REPEAT DOMAIN 9	BRWD3	NA	NA	LFC HeatStress-SAHA :  -1.76	LFC PE-SAHA :  -1.76	6.87775340747685	7.25684572601042	8.13565602022475	5.35079009315009	6.25760337439822	6.28172963160012	8.31842521950496	8.26487809323315	8.29816560472639	7.26901816350995	7.45443658511794
BnaA02g31590D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.86	LFC PE-SAHA :  2.96	3.04479714941578	4.72058515323672	4.54902082361061	6.07552709098972	6.48234047641546	5.99533521064796	4.45388078185714	3.39981898719491	3.55830633970976	4.82290673538765	5.03758098694227
BnaA02g31870D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.34	LFC PE-SAHA :  -1.62	7.0918081514317	7.17613272159535	6.83348682823522	5.39781755193702	5.13734311374534	6.36556074245297	6.99140769320621	7.24474670225216	7.18980144620379	6.50226933600307	6.74165917129182
BnaA02g32750D	NA	NA	NA	NA	BnaA02g32750D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2	LFC PE-SAHA :  -2.63	6.70248614436304	7.44075030002411	7.16603252185488	5.1987678547941	4.797346481965	5.32687591895364	6.94833155520004	6.11401289749494	5.74964461735872	6.25372410013231	5.72700047117415
BnaA02g34210D	NA	NA	NA	NA	BnaA02g34210D protein	A0A078GXU1	OS05G0427100 PROTEIN-RELATED	PB1 DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.29	LFC PE-SAHA :  2.36	4.92181401696504	5.67586105256689	6.10413677958603	8.00272722900456	7.21572258982357	7.53437547547778	4.53265543310301	4.56517423546854	4.52736744700907	5.29674830552282	5.77746559532786
BnaA02g34220D	NA	NA	NA	NA	BnaA02g34220D protein	A0A078H1J7	OS05G0427100 PROTEIN-RELATED	PB1 DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.43	LFC PE-SAHA :  2.95	5.11287094694767	5.55004596154225	3.04479714941578	7.17589723579319	7.53962849168729	6.9015384862753	4.11912426795634	4.14356104383958	4.31908671206833	4.89280995300096	5.27356798700121
BnaA02g34560D	NA	NA	NA	NA	BnaA02g34560D protein	A0A078GXS3	TYPE IV INOSITOL POLYPHOSPHATE 5-PHOSPHATASE 9	IPPC DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.13	LFC PE-SAHA :  -1.1	7.40900536104745	8.4887009754695	8.31160892685507	7.37011750013127	6.5600963038313	7.37302231303303	9.03272607066942	9.12494581396776	9.10455354317897	8.29733751660622	8.55928326596011
BnaA02g35010D	106383609	GO:0006108	NADP-dependent malic enzyme 2	malate metabolic process	Malic enzyme	A0A078J560	MALIC ENZYME-RELATED	NADP-DEPENDENT MALIC ENZYME 2	NADP-dependent malic enzyme 2	LOC106383609	LFC HeatStress-SAHA :  1.98	LFC PE-SAHA :  1.81	9.50541383836219	9.42415533672223	8.60459201775542	11.0393703851263	10.9654584132634	11.0513955189072	7.00348060228518	6.81809471635342	5.96420631594874	8.14758951945897	8.16462197412935
BnaA02g35010D	106383609	GO:0006090	NADP-dependent malic enzyme 2	pyruvate metabolic process	Malic enzyme	A0A078J560	MALIC ENZYME-RELATED	NADP-DEPENDENT MALIC ENZYME 2	NADP-dependent malic enzyme 2	LOC106383609	LFC HeatStress-SAHA :  1.98	LFC PE-SAHA :  1.81	9.50541383836219	9.42415533672223	8.60459201775542	11.0393703851263	10.9654584132634	11.0513955189072	7.00348060228518	6.81809471635342	5.96420631594874	8.14758951945897	8.16462197412935
BnaA02g35310D	NA	NA	NA	NA	BnaA02g35310D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.87	LFC PE-SAHA :  6.02	3.04479714941578	3.04479714941578	3.04479714941578	4.96367310756113	5.40600248933863	4.09894218579496	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.86821440066085
BnaA02g35440D	NA	NA	NA	NA	BnaA02g35440D protein	A0A078JHU4	HEAT SHOCK PROTEIN 90 FAMILY MEMBER	BNAA02G35440D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.78	LFC PE-SAHA :  -1.39	9.59549880713735	9.96706673168789	9.76527220177632	8.36879200382322	8.83099682002833	7.97876460432853	11.1879246163611	10.8814007446505	10.2550381920602	9.87415409116292	9.75395077754449
BnaA02g35710D	106394892	NA	NA	NA	BnaA02g35710D protein	A0A078IWK8	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL	PHB DOMAIN-CONTAINING PROTEIN	hypersensitive-induced response protein 2	LOC106394892	LFC HeatStress-SAHA :  -1.52	LFC PE-SAHA :  -2.56	10.3121311275039	10.0465537572576	10.0241671791497	8.12867390253303	6.83451782640751	7.81856254851626	9.63247793749657	9.72392027104783	9.82516165345524	9.62087759366724	9.25536838555134
BnaA02g35940D	NA	NA	NA	NA	BnaA02g35940D protein	A0A078JDG3	UNCHARACTERIZED	TRNA(HIS) GUANYLYLTRANSFERASE	NA	NA	LFC HeatStress-SAHA :  5.78	LFC PE-SAHA :  4.13	4.17726116610648	3.86869558320025	3.04479714941578	5.64993598543226	6.29459087968829	5.9413412622519	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	3.72009537967074
BnaA02g36020D	NA	NA	NA	NA	BnaA02g36020D protein	A0A078JAM8	VON HIPPEL-LINDAU PROTEIN	BIFUNCTIONAL NUCLEASE 1	NA	NA	LFC HeatStress-SAHA :  6.16	LFC PE-SAHA :  6.58	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	6.05650153971248	5.19042063166432	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.52446393442785
BnaA02g36050D	NA	NA	NA	NA	Phosphatidylinositol 4-phosphate 5-kinase	A0A078JF58	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 2	NA	NA	LFC HeatStress-SAHA :  -1.05	LFC PE-SAHA :  -1.83	8.93256872889173	8.44355281054509	8.76667767131064	7.12293397964911	6.70390466354966	7.23610742656426	8.06934913047535	8.19731007051423	8.13137893075458	8.1992546799806	7.59873725936338
BnaA03g00210D	106427166	NA	NA	NA	BnaA03g00210D protein	A0A078F9R5	ALDO/KETO REDUCTASE	NAD(P)-LINKED OXIDOREDUCTASE SUPERFAMILY PROTEIN	aldose reductase	LOC106427166	LFC HeatStress-SAHA :  2.36	LFC PE-SAHA :  2.48	5.86155814760272	6.02760542077632	5.37509545330769	7.76472614362883	7.90787882042091	8.03055519912813	4.32372755123274	4.33327059805041	3.92519896654318	5.24621052737432	5.12111940270321
BnaA03g02880D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.91	LFC PE-SAHA :  -1.55	7.76065583272607	8.08034929084856	7.35135539015446	6.10344981197336	6.97695116866417	5.85620433152921	8.97892712621047	8.70960281298508	8.00046561296325	7.95059919408048	7.16996897937885
BnaA03g03630D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.73	LFC PE-SAHA :  1.01	7.76954115654742	7.13400545787939	7.38813430769745	8.34015353123197	8.80270753335656	7.93186718385103	5.14327336562568	4.92275299616274	4.56464430850848	5.98202262252255	5.91866044519846
BnaA03g04230D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.9	LFC PE-SAHA :  3.01	3.04479714941578	4.43668789675166	4.33140882128733	5.7604073091748	6.05650153971248	5.59958662611737	3.92850955277269	3.74960391636016	3.40885606564875	4.74873904512707	4.36157273551113
BnaA03g04440D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.55	LFC PE-SAHA :  -2.3	8.53987571958766	7.14818592916844	7.63241955172405	5.30203760858019	6.60478545523506	5.41060452239253	8.4713333652606	7.69372184906867	7.30062294596079	7.76582360850872	7.63265705673738
BnaA03g04530D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.24	LFC PE-SAHA :  1.23	8.65930880874353	8.78858582752695	8.47977524919093	9.93856849515134	9.75500640625019	9.86735619474139	8.04917292396918	7.88082275123912	6.81476669220111	8.47024565950372	8.78088917013512
BnaA03g06720D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.81	LFC PE-SAHA :  -1.75	7.03384636907516	6.98389736001872	7.59098241914125	5.82941646255754	5.37080683029309	6.097435873983	7.44489100153377	7.37738552137647	7.40800029030715	6.58283270147855	6.37315620745217
BnaA03g06730D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.14	LFC PE-SAHA :  2.14	4.85105787153702	5.79108017597354	5.5192797046479	6.30885122216966	7.67081285901104	7.17976031583965	4.27644113041231	4.37557827947518	3.993384401036	4.95896928886949	5.16093810853386
BnaA03g07400D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.9	LFC PE-SAHA :  1.74	7.00396091940002	7.32080161637803	6.42308686411961	8.21323918142394	8.93312198827904	8.49412184664542	6.29387137138765	6.57206532655121	6.3238372964595	7.5734989925623	7.91758881558164
BnaA03g08250D	106371686	NA	NA	NA	BnaA02g05320D protein	NA	NA	NA	calmodulin	LOC106371686	LFC HeatStress-SAHA :  1.29	LFC PE-SAHA :  1.13	9.37484960955933	9.57039696049418	8.90816252422	10.0148007635249	10.5465705615067	10.6579208876218	8.88941459639798	8.90824018794227	8.89953743273033	9.63500682662709	10.1320687888374
BnaA03g08480D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.09	LFC PE-SAHA :  -1.02	8.87616288868433	9.14639674313607	8.88695031313805	7.79882740970217	8.0377096786734	8.16984742791203	9.85615536231157	9.96919809067895	9.7842544387378	9.06822757444576	9.37423693547436
BnaA03g08560D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.32	LFC PE-SAHA :  6.37	3.04479714941578	3.04479714941578	3.04479714941578	5.6877569777408	4.74012500826486	4.80104899505757	3.56027631476723	3.04479714941578	3.40885606564875	4.01490366466994	4.50544428117223
BnaA03g09540D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -5.99	LFC PE-SAHA :  -7.21	6.60604630035764	4.32304677386944	4.05405216982458	3.04479714941578	3.04479714941578	3.04479714941578	4.7719892204417	4.84282813875756	4.222478628149	5.08167960272366	4.28151411933627
BnaA03g09940D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.4	LFC PE-SAHA :  -1.14	8.5136975644599	7.83132198554091	7.64259487151009	6.7206052968704	7.14717218255495	7.13303144626727	8.70655596332117	8.77394187294193	8.7375072792748	8.03834270046719	7.66579499856016
BnaA03g10690D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.76	LFC PE-SAHA :  1.9	6.31954338501063	7.30823647988167	7.04827662859336	8.39687234911691	8.88895580092687	8.81139744381176	5.68319362957619	5.83281957919648	5.04117836578696	6.80030575157485	6.51180016615662
BnaA03g11000D	NA	NA	NA	NA	BnaA03g11000D protein	A0A078HGA9	HAPLESS PROTEIN	HAPLESS 8	NA	NA	LFC HeatStress-SAHA :  2.6	LFC PE-SAHA :  1.82	4.60989424068168	5.310196354519	6.42308686411961	6.95116797061105	7.31723121902965	7.13303144626727	4.41224945326655	4.14356104383958	4.11515593331477	5.39237775448541	5.47356943188111
BnaA03g11200D	NA	NA	NA	NA	BnaA03g11200D protein	A0A078HG87	STRESS RESPONSE PROTEIN NST1-RELATED	LD36051P	NA	NA	LFC HeatStress-SAHA :  -1.49	LFC PE-SAHA :  -1.14	9.36023792330028	8.59574616200317	9.02150736425081	8.29311396748966	7.89601564651038	7.54332528217178	9.67162219574487	9.75947010478748	9.80910765680036	8.97871899107829	8.57679034382897
BnaA03g11420D	NA	NA	NA	NA	BnaA03g11420D protein	A0A078HH56	LIPID BINDING PROTEIN-RELATED	AAI DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  9.42	LFC PE-SAHA :  8.48	3.04479714941578	3.04479714941578	3.04479714941578	6.77324333066458	6.6622671377409	6.78525117620456	3.04479714941578	3.04479714941578	3.04479714941578	4.01490366466994	4.80070380288271
BnaA03g12140D	NA	NA	NA	NA	BnaA03g12140D protein	A0A078ICN2	OS08G0543600 PROTEIN	OS08G0543600 PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.65	LFC PE-SAHA :  -1.01	8.98685079997699	8.94251646736967	9.24800987682606	8.02449831540963	8.05381262230926	8.2430008208997	9.68194605458188	9.56461669612505	9.83270426236981	8.77683912300643	8.47962082387045
BnaA03g13600D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.17	LFC PE-SAHA :  1.53	7.0918081514317	6.74314259629771	7.26168492705999	8.71498170149911	8.33423961815154	8.30738085014475	7.6036766668455	7.52662995173113	7.62470958275113	7.98781099134589	8.68729215800161
BnaA03g14150D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.3	LFC PE-SAHA :  2.16	8.06481098890958	6.88564028680705	7.23500051430261	9.6890621589523	9.42675925977324	9.52356185100388	5.65215593213337	4.8700498865702	4.52736744700907	6.60227949639865	6.43645606034016
BnaA03g14800D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.05	LFC PE-SAHA :  -1.04	8.72466564724109	8.39694429916118	8.06181369324753	7.13635944810726	7.63555715307203	7.53437547547778	8.7695342104621	8.81153336501793	8.98927870036421	8.5863312446354	8.04387996623578
BnaA03g15170D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.09	LFC PE-SAHA :  -1.43	7.90471496415231	7.88300244961802	8.17820982443155	6.40132268388882	6.77070585393477	6.92918907693978	8.32083091482304	8.13675975445439	8.0787407158483	7.97304149794888	7.61240136765618
BnaA03g16080D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.7	LFC PE-SAHA :  2.08	6.41402133151846	5.2006669710922	4.73109565872812	7.31219916713255	7.55480992579513	7.17976031583965	5.55456847951157	5.46241322235363	5.49529339111464	6.0692015834635	6.76641514380929
BnaA03g16880D	NA	NA	NA	NA	BnaA03g16880D protein	A0A078IBL3	ABC TRANSPORTER B FAMILY	BRACHYTIC2	NA	NA	LFC HeatStress-SAHA :  1.52	LFC PE-SAHA :  1.1	8.13521210968588	8.5801874822455	8.13565602022475	9.62880395697819	9.23310997805097	9.20397621079004	6.68118738016946	6.18639988341648	6.09459791322092	7.15562855443013	7.78518376189571
BnaA03g17600D	NA	NA	NA	NA	BnaA03g17600D protein	A0A078F2Z9	OS05G0424000 PROTEIN-RELATED	AA_TRANS DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  3.16	LFC PE-SAHA :  1.89	4.69585512241442	6.14669081047805	5.42489810117696	6.79036626334093	6.70390466354966	7.56105939953299	3.04479714941578	3.83089400393818	3.67208706728661	4.58482290087834	4.4359122367819
BnaA03g18110D	NA	NA	NA	NA	BnaA03g18110D protein	A0A078F005	MEMBRALIN/KINETOCHORE PROTEIN NUF2	KINETOCHORE PROTEIN NUF2	NA	NA	LFC HeatStress-SAHA :  -1.44	LFC PE-SAHA :  -1.07	7.46482293214555	7.59344542167457	7.95162730630102	6.52960627943841	6.40007316003861	7.17976031583965	8.08358956448034	7.97321139171671	8.41672310745372	7.63112305710471	7.12293548046368
BnaA03g18690D	NA	NA	NA	NA	Expansin	A0A078F3I1	EXPANSIN-A15	EXPANSIN-A4	NA	NA	LFC HeatStress-SAHA :  7.39	LFC PE-SAHA :  4.17	3.04479714941578	4.43668789675166	3.04479714941578	5.14390230740353	6.89559922297619	5.32687591895364	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.86821440066085
BnaA03g19310D	NA	NA	NA	NA	BnaA03g19310D protein	A0A078HDB9	BNAA05G37150D PROTEIN-RELATED	BNAA03G19310D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -2.48	LFC PE-SAHA :  -3.16	5.22605591224685	6.20264556109413	5.80594264721054	3.04479714941578	4.47827035429759	4.09894218579496	6.03364742883971	5.76631856909128	5.82033450024213	5.52410489822802	5.23709135901076
